millis,block_temp_1,block_temp_2,block_temp_mean,temp_cap,block_gradient,cap_gradient,l_btn,r_btn,H70_pwm,H50_pwm,H_CAP_pwm,H70_act,H50_act,H_CAP_act,FAN_act,AZ_5,target_temp_block,target_temp_cap,heat_act
2016523,24.50,23.75,24.12,44.25,-0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2017217,24.25,23.75,24.00,44.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2017910,24.50,23.50,24.00,43.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2018602,24.25,23.75,24.00,44.00,-0.00,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2019295,24.00,23.25,23.62,44.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2019991,24.75,23.25,24.00,44.00,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2020687,24.25,23.75,24.00,43.50,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2021378,24.50,24.00,24.25,43.75,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2022071,23.75,22.75,23.25,43.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2022763,24.50,23.50,24.00,43.25,-0.11,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2023455,24.50,23.50,24.00,43.75,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2024147,24.50,23.25,23.87,43.50,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2024843,24.50,23.25,23.87,43.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2025535,24.75,23.25,24.00,43.25,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2026227,24.50,23.00,23.75,43.00,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2026919,23.50,23.50,23.50,43.25,0.07,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2027612,24.00,23.25,23.62,43.00,-0.18,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2028305,24.50,23.50,24.00,43.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2029001,24.50,23.50,24.00,43.00,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2029693,24.00,23.50,23.75,43.00,0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2030386,24.25,23.75,24.00,42.75,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2031079,24.50,23.25,23.87,43.00,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2031772,23.75,23.50,23.62,42.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2032465,24.25,23.50,23.87,42.50,-0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2033158,23.75,23.50,23.62,42.50,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2033855,24.00,23.25,23.62,42.75,-0.11,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2034547,24.00,23.75,23.87,42.25,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2035240,24.00,23.50,23.75,42.50,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2035933,24.50,23.50,24.00,42.00,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2036625,24.25,23.25,23.75,42.00,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2037317,24.50,23.50,24.00,42.25,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2038009,24.50,23.25,23.87,42.00,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2038704,24.25,23.75,24.00,41.75,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2039396,24.00,23.25,23.62,41.50,0.07,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2040089,24.50,23.00,23.75,41.75,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2040781,24.50,23.50,24.00,41.50,0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2041473,24.25,23.75,24.00,41.25,0.07,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2042165,24.50,23.00,23.75,42.00,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2042857,23.75,23.75,23.75,42.00,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2043553,24.25,23.50,23.87,42.00,-0.11,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2044251,24.50,23.50,24.00,41.50,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2044944,24.50,23.50,24.00,41.50,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2045639,24.00,23.25,23.62,41.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2046334,24.25,23.00,23.62,41.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2047029,24.00,23.50,23.75,41.25,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2047725,24.50,23.50,24.00,41.00,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2048417,24.50,23.50,24.00,40.75,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2049109,24.00,23.25,23.62,41.00,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2049802,24.50,23.50,24.00,40.75,-0.07,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2050494,24.00,23.50,23.75,41.00,0.11,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2051187,24.25,23.50,23.87,41.00,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2051880,24.00,23.50,23.75,40.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2052586,24.25,23.75,24.00,40.75,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2053286,24.25,23.50,23.87,40.75,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2053980,24.00,23.50,23.75,40.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2054677,24.25,23.50,23.87,40.75,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2055378,24.25,23.50,23.87,40.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2056079,24.50,23.00,23.75,40.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2056774,24.00,23.50,23.75,40.50,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2057470,23.75,23.25,23.50,40.75,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2058164,24.25,23.00,23.62,40.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2058856,24.50,23.25,23.87,40.50,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2059548,24.25,23.00,23.62,40.50,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2060240,24.25,23.50,23.87,40.25,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2060932,24.25,23.75,24.00,40.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2061635,24.00,23.50,23.75,40.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2062333,24.00,23.50,23.75,39.75,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2063038,24.25,23.00,23.62,40.25,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2063731,24.50,23.25,23.87,39.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2064430,24.00,23.50,23.75,39.75,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2065131,24.25,23.25,23.75,39.25,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2065831,24.25,23.50,23.87,39.25,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2066527,24.00,23.50,23.75,40.00,-0.04,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2067220,24.25,23.00,23.62,39.50,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2067912,24.50,23.25,23.87,39.50,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2068604,24.00,23.50,23.75,39.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2069298,24.00,23.25,23.62,39.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2069991,24.25,23.25,23.75,39.25,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2070683,23.75,22.75,23.25,39.50,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2071384,24.25,23.00,23.62,39.25,-0.11,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2072082,24.00,23.50,23.75,39.00,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2072779,24.25,23.50,23.87,38.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2073479,24.00,23.50,23.75,39.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2074171,23.25,23.25,23.25,38.75,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2074870,24.00,23.25,23.62,39.00,-0.14,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2075566,24.25,23.25,23.75,39.00,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2076258,23.75,23.25,23.50,38.75,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2076951,24.00,23.50,23.75,39.00,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2077644,24.25,23.25,23.75,38.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2078336,24.00,23.50,23.75,38.75,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2079029,24.25,23.50,23.87,38.25,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2079721,24.25,23.25,23.75,38.50,0.03,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2080426,24.00,23.25,23.62,38.50,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2081127,24.25,23.50,23.87,38.50,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2081819,24.00,23.25,23.62,38.25,0.14,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2082518,24.25,23.25,23.75,38.50,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2083215,23.75,23.00,23.37,38.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2083915,24.00,23.00,23.50,38.00,0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2084613,24.25,23.25,23.75,37.75,-0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2085310,24.00,23.00,23.50,38.00,-0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2086003,23.75,23.25,23.50,38.00,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2086696,24.00,23.50,23.75,38.00,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2087389,24.25,23.00,23.62,38.25,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2088081,24.00,23.50,23.75,37.75,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2088774,24.00,22.50,23.25,38.00,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2089471,24.00,23.25,23.62,37.75,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2090164,23.75,23.00,23.37,37.75,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2090857,23.75,23.50,23.62,37.50,-0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2091550,24.00,23.25,23.62,37.50,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2092243,24.00,23.25,23.62,37.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2092936,24.25,23.00,23.62,37.50,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2093628,23.50,23.25,23.37,37.25,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2094325,24.00,22.75,23.37,37.75,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2095018,24.00,23.00,23.50,37.50,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2095710,24.00,23.50,23.75,37.00,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2096402,23.75,23.25,23.50,36.75,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2097095,24.00,23.50,23.75,37.50,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2097787,23.75,23.25,23.50,37.25,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2098479,23.50,23.00,23.25,36.75,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2099176,24.00,23.00,23.50,37.25,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2099868,24.25,23.25,23.75,37.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2100560,23.25,23.50,23.37,37.25,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2101253,24.00,22.25,23.12,37.00,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2101946,23.75,22.75,23.25,36.50,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2102639,24.00,23.50,23.75,36.75,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2103335,23.75,22.75,23.25,37.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2104027,24.00,23.50,23.75,37.00,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2104720,24.00,23.25,23.62,36.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2105412,23.75,23.50,23.62,36.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2106104,23.25,23.25,23.25,37.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2106797,23.75,23.00,23.37,36.75,-0.11,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2107490,23.50,23.25,23.37,36.75,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2108186,24.25,23.25,23.75,36.50,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2108878,23.75,23.25,23.50,36.75,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2109570,24.00,23.25,23.62,36.75,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2110261,23.75,23.25,23.50,36.00,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2110953,24.25,23.50,23.87,36.25,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2111645,23.75,23.00,23.37,36.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2112338,24.25,23.00,23.62,36.50,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2113033,24.25,23.00,23.62,36.50,0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2113725,24.00,23.00,23.50,36.25,0.14,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2114417,23.50,23.50,23.50,36.25,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2115110,23.75,23.50,23.62,36.00,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2115803,24.00,23.25,23.62,35.75,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2116495,23.50,23.25,23.37,36.00,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2117188,23.75,23.25,23.50,36.00,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2117884,23.75,23.25,23.50,35.50,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2118577,24.00,23.25,23.62,36.25,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2119269,23.75,23.25,23.50,36.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2119962,24.00,23.25,23.62,35.75,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2120655,23.75,23.25,23.50,35.50,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2121348,24.00,23.25,23.62,35.75,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2122043,24.00,22.75,23.37,35.50,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2122735,24.00,23.00,23.50,36.00,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2123427,24.00,23.25,23.62,35.75,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2124119,23.75,23.25,23.50,35.75,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2124812,23.50,23.00,23.25,35.75,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2125504,23.50,23.00,23.25,35.00,-0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2126197,24.25,23.00,23.62,35.75,-0.07,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2126899,23.75,23.50,23.62,35.50,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2127592,23.50,23.25,23.37,35.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2128285,23.75,23.00,23.37,35.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2128980,24.00,23.25,23.62,34.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2129674,23.75,22.50,23.12,35.25,-0.00,-0.15,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2130366,24.25,22.75,23.50,35.50,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2131060,24.00,23.25,23.62,35.25,0.03,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2131755,23.75,22.50,23.12,35.00,0.03,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2132447,23.75,23.00,23.37,35.25,0.03,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2133138,23.75,23.25,23.50,34.50,0.03,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2133831,24.00,23.00,23.50,34.50,-0.07,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2134523,24.25,23.25,23.75,34.25,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2135215,24.25,23.00,23.62,35.25,0.11,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2135915,24.00,23.25,23.62,35.00,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2136609,23.75,23.25,23.50,35.00,0.00,0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2137306,23.50,23.00,23.25,34.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2138007,24.00,22.50,23.25,34.75,-0.11,-0.15,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2138700,23.75,23.25,23.50,34.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2139402,24.25,23.00,23.62,34.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2140101,23.50,23.25,23.37,34.50,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2140797,24.00,23.50,23.75,34.75,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2141490,24.00,23.00,23.50,34.50,-0.00,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2142182,23.50,23.25,23.37,34.50,-0.04,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2142875,23.75,23.00,23.37,34.50,-0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2143568,24.00,23.00,23.50,34.25,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2144261,23.75,23.25,23.50,34.25,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2144953,23.75,23.00,23.37,34.50,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2145663,24.00,23.25,23.62,34.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2146363,23.75,23.00,23.37,34.00,0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2147059,24.00,23.50,23.75,34.25,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2147756,24.25,23.00,23.62,34.00,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2148455,24.25,23.25,23.75,34.25,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2149147,24.00,23.25,23.62,34.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2149843,23.50,22.75,23.12,33.75,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2150536,23.25,22.75,23.00,33.25,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2151229,24.25,23.25,23.75,34.00,-0.11,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2151921,23.75,23.25,23.50,34.00,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2152614,23.50,23.25,23.37,33.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2153307,23.75,22.75,23.25,33.75,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2154000,24.00,23.25,23.62,33.50,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2154700,23.25,23.00,23.12,34.00,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2155398,23.50,23.00,23.25,33.50,-0.14,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2156099,23.50,23.25,23.37,33.50,-0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2156792,23.75,23.00,23.37,34.00,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2157483,23.50,23.25,23.37,33.75,0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2158183,23.50,23.00,23.25,33.50,0.04,0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2158884,23.50,23.00,23.25,33.25,-0.11,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2159581,23.25,23.25,23.25,33.75,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2160273,24.00,22.50,23.25,33.50,-0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2160965,23.25,23.00,23.12,33.50,0.04,-0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2161657,23.50,23.25,23.37,33.50,-0.11,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2162349,23.25,22.75,23.00,33.25,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2163042,23.25,23.00,23.12,33.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2163736,23.75,23.00,23.37,33.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2164437,23.75,22.50,23.12,33.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2165135,24.00,23.25,23.62,33.50,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2165828,24.00,23.00,23.50,33.25,0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2166524,24.00,23.25,23.62,33.25,0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2167216,24.00,22.75,23.37,33.00,0.11,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2167914,24.25,23.00,23.62,33.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2168609,23.50,23.00,23.25,33.00,0.14,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2169302,24.00,22.75,23.37,32.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2169994,23.75,23.25,23.50,33.25,0.11,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2170686,24.25,23.25,23.75,33.00,0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2171378,23.50,22.75,23.12,33.25,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2172071,23.75,23.00,23.37,32.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2172764,23.50,23.00,23.25,33.00,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2173461,24.25,23.25,23.75,32.75,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2174153,23.75,23.25,23.50,32.50,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2174846,23.50,23.25,23.37,32.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2175539,23.50,22.75,23.12,32.75,-0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2176232,23.75,23.25,23.50,33.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2176924,23.50,23.25,23.37,32.75,-0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2177617,23.50,23.00,23.25,32.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
